Date,Open,High,Low,Close,Adj Close,Volume
2018-11-14,20.639999,20.889999,20.150000,20.410000,18.960897,1031900
2018-11-15,20.309999,20.670000,20.260000,20.629999,19.165277,912300
2018-11-16,20.750000,21.040001,20.559999,20.620001,19.155989,784500
2018-11-19,20.290001,20.480000,19.969999,20.080000,18.654327,1284800
2018-11-20,19.750000,19.770000,19.049999,19.190001,17.827518,1894300
2018-11-21,19.440001,19.730000,19.250000,19.719999,18.319887,1032400
2018-11-23,18.830000,18.860001,18.480000,18.690001,17.363018,716800
2018-11-26,19.010000,19.180000,18.780001,18.860001,17.520948,1046900
2018-11-27,18.840000,19.309999,18.750000,19.150000,17.790358,1036600
2018-11-28,19.090000,19.090000,18.469999,18.980000,17.632427,1190100
2018-11-29,19.040001,19.389999,18.980000,19.170000,17.808939,5466800
2018-11-30,19.049999,19.430000,18.809999,19.209999,17.846096,762100
2018-12-03,19.889999,20.520000,19.840000,20.459999,19.007347,1199300
2018-12-04,20.370001,20.549999,19.590000,19.700001,18.301308,1606900
2018-12-06,19.200001,19.709999,18.940001,19.379999,18.004026,2091500
2018-12-07,19.879999,20.299999,19.530001,19.590000,18.199118,979000
2018-12-10,19.340000,19.420000,18.770000,18.930000,17.585978,857700
2018-12-11,19.379999,19.459999,18.590000,18.709999,17.381596,1129700
2018-12-12,19.150000,19.559999,18.930000,19.040001,17.688169,1021200
2018-12-13,18.910000,19.309999,18.580000,18.690001,17.363018,1096400
2018-12-14,18.469999,18.549999,18.170000,18.360001,17.056446,598000
2018-12-17,18.290001,18.350000,17.860001,18.030001,16.749878,960500
2018-12-18,17.959999,17.959999,17.480000,17.480000,16.238926,1561100
2018-12-19,17.680000,18.020000,17.290001,17.309999,16.080997,1162900
2018-12-20,17.080000,17.270000,16.389999,16.480000,15.309925,1350300
2018-12-21,16.389999,16.580000,16.059999,16.160000,15.012646,1039200
2018-12-24,16.000000,16.080000,15.290000,15.300000,14.213706,404700
2018-12-26,15.310000,16.719999,15.250000,16.709999,15.523596,813200
2018-12-27,16.270000,16.580000,16.020000,16.580000,15.402826,694000
2018-12-28,16.680000,16.780001,16.080000,16.129999,14.984776,647200
2018-12-31,16.200001,16.350000,15.800000,15.880000,14.752526,560500
2019-01-02,15.600000,16.580000,15.510000,16.459999,15.291347,1087400
2019-01-03,16.559999,16.879999,16.330000,16.500000,15.328506,1099200
2019-01-04,16.879999,17.570000,16.840000,17.510000,16.266796,1240100
2019-01-07,17.480000,17.900000,17.360001,17.770000,16.508337,586500
2019-01-08,18.030001,18.299999,17.760000,18.280001,16.982128,760000
2019-01-09,18.600000,18.900000,18.480000,18.760000,17.428047,1423200
2019-01-10,18.480000,18.700001,18.209999,18.690001,17.363018,819800
2019-01-11,18.530001,18.549999,18.280001,18.420000,17.112186,749600
2019-01-14,18.000000,18.500000,18.000000,18.230000,16.935677,723900
2019-01-15,18.400000,18.830000,18.379999,18.620001,17.297989,777800
2019-01-16,18.490000,18.900000,18.490000,18.770000,17.437338,666400
2019-01-17,18.450001,18.650000,18.280001,18.590000,17.270119,1042900
2019-01-18,18.830000,18.830000,18.450001,18.549999,17.232956,567600
2019-01-22,18.410000,18.410000,18.030001,18.170000,16.879938,1038400
2019-01-23,18.309999,18.379999,17.840000,17.870001,16.601238,1351700
2019-01-24,17.760000,18.150000,17.760000,17.920000,16.647688,653800
2019-01-25,18.049999,18.180000,17.930000,17.940001,16.666267,826800
2019-01-28,17.590000,17.850000,17.389999,17.780001,16.517628,1159000
2019-01-29,17.990000,18.219999,17.950001,18.030001,16.749878,705900
2019-01-30,18.180000,18.510000,17.940001,18.410000,17.102898,1056800
2019-01-31,18.520000,19.139999,18.520000,18.850000,17.511658,908000
2019-02-01,18.930000,18.950001,18.590000,18.879999,17.539528,1010300
2019-02-04,18.709999,18.879999,18.530001,18.879999,17.539528,736400
2019-02-05,18.799999,19.160000,18.790001,18.920000,17.576687,622000
2019-02-06,18.799999,18.910000,18.570000,18.809999,17.474497,625200
2019-02-07,18.650000,18.719999,18.370001,18.389999,17.084316,769500
2019-02-08,18.350000,18.450001,18.209999,18.440001,17.130768,609600
2019-02-11,18.170000,18.240000,18.010000,18.100000,16.814907,494900
2019-02-12,18.420000,18.820000,18.379999,18.780001,17.446627,895900
2019-02-13,18.900000,19.000000,18.740000,18.830000,17.493076,831300
2019-02-14,18.750000,18.959999,18.650000,18.799999,17.465206,797800
2019-02-15,19.000000,19.440001,18.910000,19.420000,18.041187,702400
2019-02-19,19.309999,19.639999,19.309999,19.510000,18.124798,773300
2019-02-20,19.500000,19.870001,19.459999,19.830000,18.422077,786800
2019-02-21,19.709999,19.770000,19.480000,19.540001,18.152668,916500
2019-02-22,19.740000,19.940001,19.680000,19.799999,18.394207,1006100
2019-02-25,19.670000,20.250000,19.670000,20.230000,18.793678,945800
2019-02-26,20.240000,20.950001,20.240000,20.610001,19.146698,1547800
2019-02-27,21.110001,21.379999,20.870001,21.059999,19.564747,1462200
2019-02-28,21.090000,21.120001,20.170000,20.240000,18.802967,1291400
2019-03-01,20.340000,20.600000,20.170000,20.490000,19.035219,751900
2019-03-04,20.629999,20.790001,20.440001,20.780001,19.304630,775000
2019-03-05,20.900000,20.950001,20.690001,20.799999,19.323208,804200
2019-03-06,20.680000,21.010000,20.430000,20.510000,19.053799,1167300
2019-03-07,20.520000,20.650000,20.200001,20.230000,18.793678,680300
2019-03-08,19.730000,19.850000,19.450001,19.780001,18.375629,853400
2019-03-11,19.980000,20.280001,19.860001,20.209999,18.775097,702000
2019-03-12,20.370001,20.639999,20.320000,20.520000,19.063089,692800
2019-03-13,20.700001,21.240000,20.620001,21.200001,19.694809,865800
2019-03-14,21.230000,21.490000,21.010000,21.090000,19.592617,718100
2019-03-15,20.950001,21.500000,20.950001,21.379999,19.862026,1096100
2019-03-18,21.389999,22.290001,21.389999,22.250000,20.670258,981400
2019-03-19,22.370001,22.670000,22.280001,22.410000,20.818897,1096900
2019-03-20,22.280001,22.879999,22.180000,22.809999,21.190498,905400
2019-03-21,22.850000,23.240000,22.760000,23.030001,21.394880,631300
2019-03-22,22.700001,22.700001,21.750000,21.750000,20.205759,1115500
2019-03-25,21.680000,21.820000,21.370001,21.700001,20.159309,789500
2019-03-26,22.059999,22.440001,22.010000,22.139999,20.568068,607200
2019-03-27,22.049999,22.139999,21.200001,21.370001,19.852739,1272300
2019-03-28,21.200001,21.440001,21.000000,21.250000,19.741259,1090400
2019-03-29,21.580000,21.620001,21.340000,21.440001,19.917768,618300
2019-04-01,21.700001,21.930000,21.490000,21.879999,20.326529,655500
2019-04-02,21.889999,22.100000,21.790001,21.840000,20.289370,1140400
2019-04-03,22.000000,22.139999,21.760000,21.830000,20.280079,1035600
2019-04-04,21.790001,21.809999,21.350000,21.400000,19.880608,1016400
2019-04-05,21.570000,21.790001,21.510000,21.580000,20.047829,555900
2019-04-08,21.700001,21.990000,21.510000,21.969999,20.410139,598000
2019-04-09,21.889999,21.910000,21.530001,21.610001,20.075699,980500
2019-04-10,21.709999,21.959999,21.709999,21.860001,20.307949,647900
2019-04-11,21.750000,21.809999,21.180000,21.320000,19.806288,1045200
2019-04-12,21.690001,21.690001,20.950001,21.000000,19.509007,1063200
2019-04-15,21.000000,21.000000,20.530001,20.559999,19.100248,1044100
2019-04-16,20.660000,20.690001,20.320000,20.639999,19.174566,623700
2019-04-17,20.840000,20.920000,20.200001,20.320000,18.877287,1222700
2019-04-18,20.400000,20.530001,19.889999,19.900000,18.487106,895300
2019-04-22,20.150000,20.980000,20.150000,20.809999,19.332499,1170100
2019-04-23,19.510000,19.660000,19.290001,19.420000,18.917902,1029500
2019-04-24,19.360001,19.370001,18.650000,18.870001,18.382122,953500
2019-04-25,18.860001,19.000000,18.790001,18.889999,18.401604,713300
2019-04-26,18.740000,18.920000,18.510000,18.580000,18.099619,1328700
2019-04-29,18.559999,18.559999,18.170000,18.510000,18.031429,722700
2019-04-30,18.629999,18.740000,18.420000,18.490000,18.011946,861800
2019-05-01,18.480000,18.480000,18.010000,18.070000,17.602806,509300
2019-05-02,17.920000,18.150000,17.510000,18.040001,17.573582,940100
2019-05-03,18.270000,18.420000,18.090000,18.100000,17.632030,886100
2019-05-06,17.790001,17.980000,17.500000,17.900000,17.437201,780400
2019-05-07,17.770000,18.090000,17.430000,17.570000,17.115732,923200
2019-05-08,17.680000,18.100000,17.360001,18.070000,17.602806,1675400
2019-05-09,17.950001,18.700001,17.780001,18.590000,18.109362,1371800
2019-05-10,18.590000,18.809999,18.170000,18.639999,18.158068,916900
2019-05-13,18.510000,18.740000,18.240000,18.290001,17.817118,802000
2019-05-14,18.430000,18.660000,18.430000,18.459999,17.982721,479900
2019-05-15,18.299999,18.590000,18.100000,18.559999,18.080135,417800
2019-05-16,18.680000,19.020000,18.530001,18.760000,18.274965,682400
2019-05-17,18.610001,18.889999,18.520000,18.530001,18.050913,837800
2019-05-20,18.540001,18.660000,18.200001,18.230000,17.758669,638600
2019-05-21,18.330000,18.559999,18.290001,18.500000,18.021688,427300
2019-05-22,18.360001,18.590000,18.160000,18.219999,17.748926,644500
2019-05-23,17.780001,17.889999,17.309999,17.459999,17.008575,731700
2019-05-24,17.660000,17.930000,17.520000,17.870001,17.407978,448800
2019-05-28,17.450001,17.450001,16.510000,16.610001,16.180553,2301600
2019-05-29,16.370001,17.110001,16.110001,17.049999,16.609177,876100
2019-05-30,17.129999,17.230000,16.680000,16.740000,16.307192,469100
2019-05-31,16.420000,16.650000,16.350000,16.389999,15.966241,421800
2019-06-03,16.540001,16.959999,16.540001,16.820000,16.385124,476700
2019-06-04,16.900000,17.160000,16.590000,17.150000,16.706591,810000
2019-06-05,17.150000,17.150000,16.650000,16.719999,16.287708,502700
2019-06-06,16.790001,17.030001,16.740000,16.870001,16.433832,335400
2019-06-07,17.000000,17.600000,16.870001,17.490000,17.037802,649200
2019-06-10,17.510000,17.719999,17.340000,17.360001,16.911163,603600
2019-06-11,17.510000,17.520000,17.180000,17.180000,16.735817,510700
2019-06-12,16.910000,17.059999,16.580000,16.610001,16.180553,623500
2019-06-13,16.879999,17.040001,16.850000,16.990000,16.550728,506200
2019-06-14,16.920000,17.040001,16.809999,16.950001,16.511763,1283700
2019-06-17,16.870001,17.200001,16.870001,17.150000,16.706591,385800
2019-06-18,17.309999,17.690001,17.309999,17.670000,17.213148,625600
2019-06-19,17.660000,18.090000,17.490000,17.990000,17.524874,1000100
2019-06-20,18.410000,18.900000,18.330000,18.580000,18.099619,939400
2019-06-21,18.650000,18.920000,18.570000,18.730000,18.245741,785000
2019-06-24,18.700001,18.870001,18.450001,18.740000,18.255482,248500
2019-06-25,18.639999,18.870001,18.559999,18.719999,18.236000,523900
2019-06-26,18.969999,19.030001,18.770000,18.770000,18.284708,546700
2019-06-27,18.780001,18.830000,18.370001,18.400000,17.924273,357200
2019-06-28,18.530001,18.540001,18.150000,18.290001,17.817118,828000
2019-07-01,18.680000,19.070000,18.510000,18.719999,18.236000,606000
2019-07-02,18.610001,18.610001,18.000000,18.100000,17.632030,872100
2019-07-03,18.120001,18.360001,18.110001,18.320000,17.846342,250400
2019-07-05,18.280001,18.799999,18.280001,18.760000,18.274965,387200
2019-07-08,18.670000,18.850000,18.620001,18.680000,18.197035,315300
2019-07-09,18.690001,18.709999,18.459999,18.709999,18.226257,236300
2019-07-10,18.930000,19.270000,18.930000,19.180000,18.684107,804600
2019-07-11,19.200001,19.400000,19.020000,19.170000,18.674366,733000
2019-07-12,19.280001,19.280001,19.010000,19.139999,18.645140,336300
2019-07-15,19.250000,19.360001,18.969999,19.000000,18.508760,642500
2019-07-16,19.000000,19.040001,18.770000,18.870001,18.382122,635900
2019-07-17,18.959999,18.959999,18.670000,18.879999,18.391863,1208800
2019-07-18,18.870001,18.990000,18.469999,18.629999,18.148327,819900
2019-07-19,18.650000,18.969999,18.600000,18.940001,18.450312,297700
2019-07-22,18.930000,19.190001,18.930000,19.040001,18.547728,411700
2019-07-23,19.070000,19.070000,18.770000,18.900000,18.411346,314500
2019-07-24,18.879999,19.010000,18.700001,18.719999,18.236000,322900
2019-07-25,18.840000,18.840000,18.469999,18.600000,18.119102,435300
2019-07-26,18.650000,18.650000,18.330000,18.430000,17.953499,381800
2019-07-29,18.370001,18.370001,18.010000,18.200001,17.729445,523400
2019-07-30,18.170000,18.180000,17.980000,18.059999,17.593063,548500
2019-07-31,18.160000,18.240000,17.910000,17.930000,17.466425,395600
2019-08-01,17.510000,17.959999,17.270000,17.490000,17.037802,858200
2019-08-02,17.520000,17.590000,17.170000,17.190001,16.745558,679100
2019-08-05,16.850000,17.000000,16.350000,16.490000,16.063656,783100
2019-08-06,16.610001,16.750000,16.450001,16.639999,16.209778,679200
2019-08-07,16.230000,16.400000,16.040001,16.290001,15.868828,770000
2019-08-08,16.430000,16.889999,16.330000,16.870001,16.433832,501400
2019-08-09,16.900000,17.010000,16.650000,16.690001,16.258486,600100
2019-08-12,16.610001,16.610001,16.160000,16.370001,15.946759,637000
2019-08-13,16.010000,17.430000,16.010000,16.690001,16.258486,815200
2019-08-14,16.250000,16.350000,15.870000,15.870000,15.459685,753400
2019-08-15,15.840000,15.900000,15.610000,15.710000,15.303823,642400
2019-08-16,15.740000,16.049999,15.650000,15.990000,15.576583,590400
2019-08-19,16.340000,16.520000,15.610000,16.110001,15.693481,354600
2019-08-20,16.059999,16.139999,15.790000,16.010000,15.596066,631500
2019-08-21,16.240000,16.459999,16.120001,16.250000,15.829861,868200
2019-08-22,16.309999,16.309999,15.620000,15.860000,15.449944,733700
2019-08-23,15.660000,15.850000,15.250000,15.290000,14.894682,666400
2019-08-26,15.480000,15.590000,15.340000,15.490000,15.089510,339900
2019-08-27,15.630000,15.800000,15.210000,15.300000,14.904423,600400
2019-08-28,15.380000,15.460000,15.260000,15.290000,14.894682,922400
2019-08-29,15.450000,15.640000,15.210000,15.570000,15.167442,1075700
2019-08-30,15.590000,15.810000,15.480000,15.790000,15.381754,845200
2019-09-03,15.450000,15.800000,15.380000,15.720000,15.313564,398000
2019-09-04,15.980000,16.209999,15.910000,16.129999,15.712963,756700
2019-09-05,16.290001,16.690001,16.290001,16.540001,16.112364,759400
2019-09-06,16.450001,16.830000,15.800000,16.780001,16.346159,467900
2019-09-09,16.950001,17.200001,16.790001,16.950001,16.511763,409200
2019-09-10,17.059999,17.430000,16.980000,17.170000,16.726074,554600
2019-09-11,17.320000,17.379999,16.780001,17.090000,16.648144,643000
2019-09-12,16.920000,17.570000,16.650000,17.459999,17.008575,674600
2019-09-13,17.629999,17.660000,17.180000,17.190001,16.745558,359300
2019-09-16,17.690001,18.200001,17.610001,17.969999,17.505390,1775400
2019-09-17,17.950001,18.070000,17.549999,17.770000,17.310562,1423900
2019-09-18,17.660000,17.930000,17.590000,17.690001,17.232632,718200
2019-09-19,17.820000,17.889999,17.610001,17.610001,17.154699,421100
2019-09-20,17.690001,17.690001,17.410000,17.570000,17.115732,432200
